地铁,总价,单价,建筑面积,室,厅,毛坯,简装,精装,东,东北,东南,南,西,西北,西南,中楼层,低楼层,地下室,底层,顶层,高楼层
1.0,619.0,104916.0,59.0,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1128.0,74961.0,150.48,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,798.0,77999.0,102.31,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,560.0,103455.0,54.13,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,882.0,82223.0,107.27,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,880.0,109182.0,80.6,3.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,646.0,99400.0,64.99,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,686.0,76478.0,89.7,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,499.0,115778.0,43.1,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,510.0,70775.0,72.06,1.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,605.0,101511.0,59.6,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,688.0,76932.0,89.43,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,685.0,93452.0,73.3,3.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1200.0,91597.0,131.01,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,515.0,86453.0,59.57,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,598.0,110639.0,54.05,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,570.0,103168.0,55.25,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,2999.0,118501.0,253.08,4.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1850.0,148942.0,124.21,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,595.0,87014.0,68.38,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1200.0,133631.0,89.8,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,539.0,89091.0,60.5,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1800.0,119048.0,151.2,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,470.0,52591.0,89.37,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,730.0,114027.0,64.02,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,380.0,48464.0,78.41,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
0.0,680.0,67824.0,100.26,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,765.0,71784.0,106.57,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
0.0,848.0,94160.0,90.06,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,400.0,67797.0,59.0,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,620.0,102548.0,60.46,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1000.0,86581.0,115.5,3.0,2.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
1.0,630.0,104652.0,60.2,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,785.0,84609.0,92.78,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,560.0,107693.0,52.0,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,488.0,90539.0,53.9,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,590.0,101900.0,57.9,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,690.0,92074.0,74.94,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,752.0,118054.0,63.7,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1090.0,131105.0,83.14,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,596.0,105487.0,56.5,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,650.0,85135.0,76.35,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,650.0,106908.0,60.8,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,449.0,71157.0,63.1,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1410.0,99380.0,141.88,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,740.0,100955.0,73.3,4.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,590.0,76208.0,77.42,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,615.0,79767.0,77.1,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,620.0,68073.0,91.08,2.0,2.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,670.0,116320.0,57.6,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,630.0,109948.0,57.3,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1150.0,81124.0,141.76,3.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,688.0,106502.0,64.6,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1468.0,93018.0,157.82,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,600.0,111525.0,53.8,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,860.0,109555.0,78.5,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,645.0,92025.0,70.09,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1398.0,147625.0,94.7,3.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,2420.0,144495.0,167.48,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,720.0,93824.0,76.74,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,736.0,97355.0,75.6,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1.0,675.0,103528.0,65.2,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1630.0,166412.0,97.95,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,518.0,96104.0,53.9,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,675.0,103528.0,65.2,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1630.0,166412.0,97.95,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,495.0,108792.0,45.5,1.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,720.0,116505.0,61.8,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,425.0,63824.0,66.59,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,800.0,107817.0,74.2,2.0,2.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,745.0,103430.0,72.03,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,628.0,109599.0,57.3,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1288.0,92047.0,139.93,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,710.0,69903.0,101.57,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,558.0,103718.0,53.8,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,778.0,130911.0,59.43,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,630.0,99527.0,63.3,3.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,580.0,83454.0,69.5,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,745.0,95075.0,78.36,2.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1100.0,105567.0,104.2,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
1.0,2500.0,127806.0,195.61,5.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,2999.0,155389.0,193.0,3.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1690.0,87793.0,192.5,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,710.0,94667.0,75.0,3.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2200.0,123561.0,178.05,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,1510.0,129982.0,116.17,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
1.0,2150.0,133202.0,161.41,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,3445.0,139984.0,246.1,4.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,3200.0,79606.0,401.98,4.0,3.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1350.0,83457.0,161.76,3.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2680.0,125563.0,213.44,3.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1.0,1450.0,75161.0,192.92,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2680.0,125563.0,213.44,3.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1.0,1450.0,75161.0,192.92,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,3000.0,117138.0,256.11,5.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1699.0,93178.0,182.34,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1380.0,70162.0,196.69,6.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1350.0,113066.0,119.4,3.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2310.0,98106.0,235.46,5.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,1760.0,86001.0,204.65,5.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,4100.0,131428.0,311.96,5.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,2050.0,96118.0,213.28,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2593.0,111951.0,231.62,6.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1980.0,107562.0,184.08,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,3390.0,169390.0,200.13,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1686.0,114976.0,146.64,4.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
1.0,2480.0,87104.0,284.72,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1960.0,96662.0,202.77,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2388.0,155005.0,154.06,4.0,2.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1575.0,118645.0,132.75,3.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1746.0,109888.0,158.89,3.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
0.0,1380.0,114838.0,120.17,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2300.0,145506.0,158.07,3.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1880.0,109411.0,171.83,3.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1260.0,88230.0,142.81,3.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
0.0,1450.0,124091.0,116.85,4.0,2.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,3500.0,175290.0,199.67,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1620.0,105869.0,153.02,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1800.0,104373.0,172.46,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1960.0,96662.0,202.77,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,2480.0,87104.0,284.72,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1800.0,104373.0,172.46,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,925.0,74621.0,123.96,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0
0.0,847.0,113952.0,74.33,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,950.0,60925.0,155.93,3.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2880.0,126483.0,227.7,5.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,740.0,65107.0,113.66,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2520.0,91630.0,275.02,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2490.0,88036.0,282.84,5.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2120.0,86961.0,243.79,5.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2998.0,107947.0,277.73,5.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,3300.0,138226.0,238.74,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,3380.0,132156.0,255.76,4.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,4988.0,112966.0,441.55,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1588.0,122465.0,129.67,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
0.0,3350.0,89594.0,373.91,6.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2688.0,143636.0,187.14,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1062.0,86907.0,122.2,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2100.0,118217.0,177.64,3.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2180.0,130853.0,166.6,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,3900.0,137576.0,283.48,4.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,8500.0,107863.0,788.04,10.0,3.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1420.0,108348.0,131.06,3.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2750.0,133373.0,206.19,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1500.0,145434.0,103.14,4.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,2600.0,133690.0,194.48,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2550.0,85402.0,298.59,6.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,4180.0,128245.0,325.94,5.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,2750.0,133373.0,206.19,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,1062.0,86907.0,122.2,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2180.0,130853.0,166.6,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,3350.0,89594.0,373.91,6.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1485.0,58787.0,252.61,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,3900.0,137576.0,283.48,4.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,4988.0,112966.0,441.55,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1290.0,84414.0,152.82,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1280.0,87714.0,145.93,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2170.0,155701.0,139.37,8.0,4.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,765.0,68304.0,112.0,3.0,2.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,2450.0,141750.0,172.84,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,920.0,44261.0,207.86,4.0,2.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,975.0,78094.0,124.85,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2500.0,149424.0,167.31,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,780.0,112279.0,69.47,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,999.0,65222.0,153.17,4.0,3.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1198.0,83555.0,143.38,4.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2200.0,119481.0,184.13,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1298.0,91803.0,141.39,3.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,4500.0,142541.0,315.7,5.0,3.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1530.0,167415.0,91.39,2.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,1625.0,106558.0,152.5,4.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,3100.0,171946.0,180.29,5.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1250.0,97254.0,128.53,3.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1300.0,93796.0,138.6,3.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1580.0,93975.0,168.13,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,2259.0,153967.0,146.72,5.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1480.0,98066.0,150.92,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,2300.0,110994.0,207.22,4.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,2600.0,90404.0,287.6,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1450.0,103042.0,140.72,3.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1820.0,87923.0,207.0,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2850.0,175170.0,162.7,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,828.0,99663.0,83.08,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1860.0,104766.0,177.54,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2500.0,84266.0,296.68,3.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1700.0,93177.0,182.45,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,4800.0,167827.0,286.01,6.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,3850.0,163566.0,235.38,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1922.0,89961.0,213.65,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,4500.0,107643.0,418.05,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,9900.0,179677.0,550.99,5.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,930.0,60876.0,152.77,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1500.0,83209.0,180.27,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1800.0,125515.0,143.41,3.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
